频率(Hz),功率谱密度
1.399605832326400190e+01,5.241452026367187500e+01
1.410208906813721441e+01,5.239684677124023438e+01
1.420811981301042692e+01,5.235917663574218750e+01
1.431415055788363944e+01,5.171331024169921875e+01
1.442018130275685017e+01,4.995561218261718750e+01
1.452621204763006268e+01,3.651587295532226562e+01
1.463224279250327520e+01,4.105023956298828125e+01
1.473827353737648771e+01,4.095043563842773438e+01
1.484430428224969845e+01,4.094203186035156250e+01
1.495033502712291096e+01,3.977860641479492188e+01
1.505636577199612347e+01,4.289778900146484375e+01
1.516239651686933598e+01,4.108256912231445312e+01
1.526842726174254850e+01,4.508564758300781250e+01
1.537445800661575923e+01,4.199022293090820312e+01
1.548048875148897174e+01,3.817835617065429688e+01
1.558651949636218426e+01,4.139108276367187500e+01
1.569255024123539677e+01,4.243209075927734375e+01
1.579858098610860928e+01,4.140246963500976562e+01
1.590461173098182002e+01,4.337104797363281250e+01
1.601064247585503253e+01,4.196750259399414062e+01
1.611667322072824504e+01,4.114462661743164062e+01
1.622270396560145755e+01,4.238668823242187500e+01
1.632873471047467007e+01,4.163173675537109375e+01
1.643476545534788258e+01,4.714834594726562500e+01
1.654079620022109509e+01,4.767768478393554688e+01
1.664682694509430405e+01,4.939198303222656250e+01
1.675285768996751656e+01,5.936414718627929688e+01
1.685888843484072908e+01,5.127824020385742188e+01
1.696491917971394159e+01,4.048874282836914062e+01
1.707094992458715410e+01,4.675297546386718750e+01
1.717698066946036661e+01,5.121154403686523438e+01
1.728301141433357913e+01,5.442630004882812500e+01
