频率(Hz),功率谱密度
4.066364166819332837e+01,7.591845989227294922e+00
4.083521821531650886e+01,5.115132331848144531e+00
4.100679476243968935e+01,5.642963886260986328e+00
4.117837130956286273e+01,7.450756072998046875e+00
4.134994785668604322e+01,7.524853706359863281e+00
4.152152440380922371e+01,5.438282489776611328e+00
4.169310095093239710e+01,6.157607555389404297e+00
4.186467749805557759e+01,6.101363182067871094e+00
4.203625404517875808e+01,5.359101772308349609e+00
4.220783059230193857e+01,5.202869415283203125e+00
4.237940713942511195e+01,6.024360656738281250e+00
4.255098368654829244e+01,6.594363212585449219e+00
4.272256023367147293e+01,8.098227500915527344e+00
4.289413678079465342e+01,8.262749671936035156e+00
4.306571332791782680e+01,7.019135951995849609e+00
4.323728987504100729e+01,6.020565986633300781e+00
4.340886642216418778e+01,5.713034629821777344e+00
4.358044296928736827e+01,6.811713218688964844e+00
4.375201951641054166e+01,6.092176914215087891e+00
4.392359606353372214e+01,2.612047910690307617e+00
